symbol,pole_date,pole_low,pole_high,pole_high_date,pole_gain,flag_bars,flag_end_date,rail,rail_slope_pct,sweep_date,sweep_low,sweep_below_pct,entry_date,entry,stop,target,risk_pct,reward_R,atr,status,bars_since_entry,vol_x20,sweep_bars,sweep_red,sweep_red_frac,sweep_vol_x20,sweep_vol_vs_drift,sweep_close_pos,sweep_leg_pct,turnover_cr,entry_gt_prior_high,entry_gt_flush_high,entry_vs_rail_pct,rebased,rebased_from,R_voided,outcome,R,ret_horizon,mfe,mae,bars_held,R_struct,outcome_struct,bars_held_struct,entry_idx,sweep_idx,flag_end_idx,pole_idx,trigger_mode,exit_date_void,voided_setups,shortName,mcap_cr,watchlist,year,nifty_bull
SYMPHONY.NS,2016-03-01,975.05,1311.97,2016-03-10,0.3455,46,2016-05-20,1164.38,-0.032,2016-05-20,1121.05,-3.72,2016-05-23,1157.45,1102.25,1311.97,4.77,2.8,37.6,DONE,,1.4,1,1,1.0,0.89,2.14,0.17,-4.41,18.76,False,False,-0.59,0,,0.0,target,2.8,0.0641,0.136,-0.0437,45,2.8,target,45.0,94,93,93,41,first_bullish,,,SYMPHONY LIMITED,3960.3,False,2016,False
DIACABS.NS,2016-04-26,241.0,543.0,2016-05-10,1.2531,8,2016-05-20,500.0,-0.75,2016-11-22,271.0,-45.8,2016-05-23,498.5,393.12,543.0,21.14,0.42,40.75,DONE,,0.63,125,81,0.65,22.0,14.31,0.87,-16.67,33.17,False,False,,0,,0.0,voided,-0.44,-0.0572,0.0491,-0.2979,2,,,,94,93,-1,-1,first_bullish,2016-05-25,,DIAMOND POWER INFRA LTD,21557.5,False,2016,False
SHILPAMED.NS,2016-04-13,209.02,258.12,2016-04-18,0.2349,24,2016-05-23,230.5,-0.101,2016-05-26,217.52,-5.63,2016-05-25,225.35,214.06,258.12,5.01,2.9,6.93,DONE,,0.57,4,3,0.75,2.72,11.72,0.16,-2.83,106.78,False,False,,0,,0.0,voided,-0.56,0.2471,0.3599,-0.0347,1,,,,96,94,-1,-1,first_bullish,2016-05-26,,SHILPA MEDICARE LTD,19701.0,False,2016,False
SIGMAADV.NS,2016-04-07,5.36,10.14,2016-04-26,0.8898,6,2016-05-04,9.63,-0.861,2016-05-25,7.94,-17.54,2016-05-25,8.7,7.61,10.14,12.48,1.32,0.65,DONE,,1.14,16,8,0.5,2.46,1.97,1.0,-4.83,20.17,False,False,-9.65,1,2016-05-05,-0.66,target,1.32,0.5825,0.7718,-0.0146,14,1.32,target,14.0,96,81,81,65,first_bullish,,"[Setup(symbol='SIGMAADV.NS', pole_date='2016-04-07', pole_low=5.36, pole_high=10.14, pole_high_date='2016-04-26', pole_gain=0.8898, flag_bars=6, flag_end_date='2016-05-04', rail=9.63, rail_slope_pct=-0.861, sweep_date='2016-05-25', sweep_low=7.94, sweep_below_pct=-17.54, entry_date='2016-05-05', entry=9.59, stop=7.67, target=10.14, risk_pct=20.02, reward_R=0.29, atr=0.54, status='DONE', bars_since_entry=nan, vol_x20=0.87, sweep_bars=16, sweep_red=8, sweep_red_frac=0.5, sweep_vol_x20=2.46, sweep_vol_vs_drift=1.97, sweep_close_pos=1.0, sweep_leg_pct=-4.83, turnover_cr=20.17, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.66, ret_horizon=0.0613, mfe=0.5898, mae=-0.1721, bars_held=13, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=82, sweep_idx=81, flag_end_idx=-1, pole_idx=-1)]",SIGMA ADVANCED SYSTEM LTD,16736.6,False,2016,False
TNPL.NS,2016-05-09,228.85,271.0,2016-05-11,0.1842,9,2016-05-24,251.95,-0.087,2016-05-24,240.1,-4.7,2016-05-25,247.55,234.68,271.0,5.2,1.82,10.83,DONE,,0.43,1,1,1.0,0.81,1.4,0.18,-4.59,6.97,False,False,-1.75,0,,0.0,target,1.82,0.0961,0.3333,-0.0123,3,1.82,target,3.0,96,95,95,84,first_bullish,,,TAMILNADU NEWSPRT & PAPER,1030.8,False,2016,False
KCP.NS,2016-03-21,67.3,87.9,2016-04-06,0.3061,22,2016-05-11,79.6,-0.261,2016-05-24,76.25,-4.21,2016-05-26,78.55,74.74,87.9,4.84,2.46,3.01,DONE,,0.92,10,8,0.8,2.74,4.8,0.19,-3.48,1.82,False,False,-1.32,1,2016-05-12,-0.47,target,2.46,0.177,0.3686,-0.0293,8,2.46,target,8.0,97,86,86,54,first_bullish,,"[Setup(symbol='KCP.NS', pole_date='2016-03-21', pole_low=67.3, pole_high=87.9, pole_high_date='2016-04-06', pole_gain=0.3061, flag_bars=22, flag_end_date='2016-05-11', rail=79.6, rail_slope_pct=-0.261, sweep_date='2016-05-24', sweep_low=76.25, sweep_below_pct=-4.21, entry_date='2016-05-12', entry=78.65, stop=74.86, target=87.9, risk_pct=4.82, reward_R=2.44, atr=2.78, status='DONE', bars_since_entry=nan, vol_x20=1.21, sweep_bars=10, sweep_red=8, sweep_red_frac=0.8, sweep_vol_x20=2.74, sweep_vol_vs_drift=4.8, sweep_close_pos=0.19, sweep_leg_pct=-3.48, turnover_cr=1.82, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.47, ret_horizon=0.1163, mfe=0.3668, mae=-0.0305, bars_held=8, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=87, sweep_idx=86, flag_end_idx=-1, pole_idx=-1)]",KCP LTD,2052.2,False,2016,False
AXISCADES.NS,2016-03-23,206.1,297.0,2016-04-04,0.441,33,2016-05-24,259.0,-0.057,2016-05-24,192.9,-25.52,2016-05-26,262.1,229.49,297.0,12.44,1.07,11.01,DONE,,2.52,0,0,,,,,,37.59,False,False,,0,,0.0,voided,-0.63,-0.0418,0.1057,-0.264,21,,,,97,95,-1,-1,first_bullish,2016-06-24,,AXISCADES TECH LTD,8179.6,False,2016,False
JUBLPHARMA.NS,2016-03-03,215.45,309.18,2016-03-18,0.435,42,2016-05-24,275.41,-0.194,2016-05-24,213.88,-22.34,2016-05-26,259.73,208.14,309.18,19.86,0.96,11.47,DONE,,1.61,0,0,,,,,,26.64,False,False,,0,,0.0,voided,-0.17,-0.0824,0.5105,-0.1765,19,,,,97,95,-1,-1,first_bullish,2016-06-22,,JUBILANT PHARMOVA LTD,16850.0,False,2016,False
ELECTHERM.NS,2016-04-12,43.6,93.85,2016-04-21,1.1525,6,2016-04-29,73.0,-2.747,2016-05-31,52.25,-28.42,2016-05-26,58.55,49.45,93.85,15.54,3.88,5.6,DONE,,0.23,23,15,0.65,3.54,7.85,0.39,-6.78,2.06,False,False,,0,,0.0,voided,-0.47,0.31,1.0051,-0.1085,3,,,,97,78,-1,-1,first_bullish,2016-05-31,,ELECTROTHERM (I) LTD.,1131.2,False,2016,False
BODALCHEM.NS,2016-04-22,71.1,97.0,2016-05-02,0.3643,16,2016-05-24,87.55,-0.181,2016-05-24,82.0,-6.34,2016-05-27,85.75,80.11,97.0,6.57,2.0,3.77,DONE,,0.66,1,1,1.0,0.58,1.96,0.42,-3.95,85.4,False,False,-2.06,0,,0.0,target,2.0,0.2426,0.3411,-0.0332,7,2.0,target,7.0,98,95,95,73,first_bullish,,,BODAL CHEMICALS LTD,2456.9,False,2016,False
DIACABS.NS,2016-04-26,241.0,543.0,2016-05-10,1.2531,8,2016-05-20,500.0,-0.75,2016-11-22,271.0,-45.8,2016-05-30,441.5,383.52,543.0,13.13,1.75,35.96,DONE,,0.25,125,81,0.65,22.0,14.31,0.87,-16.67,33.17,False,False,,0,,0.0,voided,-0.63,-0.0023,0.1053,-0.2072,12,,,,99,93,-1,-1,first_bullish,2016-06-15,,DIAMOND POWER INFRA LTD,21557.5,False,2016,False
SHILPAMED.NS,2016-04-13,209.02,258.12,2016-04-18,0.2349,24,2016-05-23,230.5,-0.101,2016-05-26,217.52,-5.63,2016-05-30,232.55,213.39,258.12,8.24,1.33,8.27,DONE,,3.25,4,3,0.75,2.72,11.72,0.16,-2.83,106.78,True,True,0.89,0,,0.0,target,1.33,0.2214,0.3178,-0.0497,21,1.33,target,21.0,99,94,94,69,rail_reclaim,,,SHILPA MEDICARE LTD,19701.0,False,2016,False
SHILPAMED.NS,2016-04-13,209.02,258.12,2016-04-18,0.2349,24,2016-05-23,230.5,-0.101,2016-05-26,217.52,-5.63,2016-05-30,232.55,213.39,258.12,8.24,1.33,8.27,DONE,,3.25,4,3,0.75,2.72,11.72,0.16,-2.83,106.78,True,True,0.89,1,2016-05-25,-0.56,target,1.33,0.2214,0.3178,-0.0497,21,1.33,target,21.0,99,94,94,69,first_bullish,,"[Setup(symbol='SHILPAMED.NS', pole_date='2016-04-13', pole_low=209.02, pole_high=258.12, pole_high_date='2016-04-18', pole_gain=0.2349, flag_bars=24, flag_end_date='2016-05-23', rail=230.5, rail_slope_pct=-0.101, sweep_date='2016-05-26', sweep_low=217.52, sweep_below_pct=-5.63, entry_date='2016-05-25', entry=225.35, stop=214.06, target=258.12, risk_pct=5.01, reward_R=2.9, atr=6.93, status='DONE', bars_since_entry=nan, vol_x20=0.57, sweep_bars=4, sweep_red=3, sweep_red_frac=0.75, sweep_vol_x20=2.72, sweep_vol_vs_drift=11.72, sweep_close_pos=0.16, sweep_leg_pct=-2.83, turnover_cr=106.78, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.56, ret_horizon=0.2471, mfe=0.3599, mae=-0.0347, bars_held=1, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=96, sweep_idx=94, flag_end_idx=-1, pole_idx=-1)]",SHILPA MEDICARE LTD,19701.0,False,2016,False
SYMPHONY.NS,2016-03-01,975.05,1311.97,2016-03-10,0.3455,46,2016-05-20,1164.38,-0.032,2016-05-20,1121.05,-3.72,2016-05-30,1178.82,1100.93,1311.97,6.61,1.71,40.25,DONE,,0.61,1,1,1.0,0.89,2.14,0.17,-4.41,18.76,True,False,1.24,0,,0.0,target,1.71,0.0176,0.1154,-0.061,40,1.71,target,40.0,99,93,93,41,rail_reclaim,,,SYMPHONY LIMITED,3960.3,False,2016,False
TNPL.NS,2016-05-09,228.85,271.0,2016-05-11,0.1842,9,2016-05-24,251.95,-0.087,2016-05-24,240.1,-4.7,2016-05-30,279.45,234.35,271.0,16.14,-0.19,11.5,DONE,,8.23,1,1,1.0,0.81,1.4,0.18,-4.59,6.97,True,True,10.91,0,,0.0,target,-0.19,-0.0408,0.2143,-0.0769,1,-0.19,target,1.0,99,95,95,84,rail_reclaim,,,TAMILNADU NEWSPRT & PAPER,1030.8,False,2016,False
V2RETAIL.NS,2016-05-16,4.61,7.48,2016-05-20,0.6226,6,2016-05-30,6.05,-1.898,2016-06-13,4.91,-18.91,2016-05-31,5.32,4.59,7.48,13.72,2.96,0.64,DONE,,1.04,11,7,0.64,1.04,1.47,0.7,-9.94,18.85,False,False,,0,,0.0,voided,-0.25,0.141,0.5987,-0.0771,8,,,,100,99,-1,-1,first_bullish,2016-06-10,,V2 RETAIL LIMITED,7820.4,False,2016,False
BBOX.NS,2016-03-01,10.9,17.16,2016-03-08,0.5743,51,2016-05-25,12.52,-0.101,2016-06-07,11.22,-10.38,2016-06-01,12.31,10.93,17.16,11.21,3.51,0.59,DONE,,0.4,10,6,0.6,4.27,10.31,0.99,-4.06,41.27,False,False,,0,,0.0,voided,-0.43,0.0366,0.4297,-0.0885,5,,,,101,96,-1,-1,first_bullish,2016-06-08,,BLACK BOX LIMITED,14126.2,False,2016,False
ELECTHERM.NS,2016-04-12,43.6,93.85,2016-04-21,1.1525,6,2016-04-29,73.0,-2.747,2016-05-31,52.25,-28.42,2016-06-01,58.15,49.64,93.85,14.63,4.2,5.21,DONE,,0.15,23,15,0.65,3.54,7.85,0.39,-6.78,2.06,True,True,-20.34,3,"2016-05-02,2016-05-18,2016-05-26",-1.25,target,4.2,0.233,1.0911,-0.1023,48,4.2,target,48.0,101,78,78,68,first_bullish,,"[Setup(symbol='ELECTHERM.NS', pole_date='2016-04-12', pole_low=43.6, pole_high=93.85, pole_high_date='2016-04-21', pole_gain=1.1525, flag_bars=6, flag_end_date='2016-04-29', rail=73.0, rail_slope_pct=-2.747, sweep_date='2016-05-31', sweep_low=52.25, sweep_below_pct=-28.42, entry_date='2016-05-02', entry=72.25, stop=58.49, target=93.85, risk_pct=19.04, reward_R=1.57, atr=7.43, status='DONE', bars_since_entry=nan, vol_x20=0.33, sweep_bars=23, sweep_red=15, sweep_red_frac=0.65, sweep_vol_x20=3.54, sweep_vol_vs_drift=7.85, sweep_close_pos=0.39, sweep_leg_pct=-6.78, turnover_cr=2.06, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.41, ret_horizon=0.1439, mfe=0.2976, mae=-0.2775, bars_held=9, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=79, sweep_idx=78, flag_end_idx=-1, pole_idx=-1), Setup(symbol='ELECTHERM.NS', pole_date='2016-04-12', pole_low=43.6, pole_high=93.85, pole_high_date='2016-04-21', pole_gain=1.1525, flag_bars=6, flag_end_date='2016-04-29', rail=73.0, rail_slope_pct=-2.747, sweep_date='2016-05-31', sweep_low=52.25, sweep_below_pct=-28.42, entry_date='2016-05-18', entry=66.65, stop=53.56, target=93.85, risk_pct=19.64, reward_R=2.08, atr=7.07, status='DONE', bars_since_entry=nan, vol_x20=0.29, sweep_bars=23, sweep_red=15, sweep_red_frac=0.65, sweep_vol_x20=3.54, sweep_vol_vs_drift=7.85, sweep_close_pos=0.39, sweep_leg_pct=-6.78, turnover_cr=2.06, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.38, ret_horizon=0.138, mfe=0.6549, mae=-0.2168, bars_held=2, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=91, sweep_idx=78, flag_end_idx=-1, pole_idx=-1), Setup(symbol='ELECTHERM.NS', pole_date='2016-04-12', pole_low=43.6, pole_high=93.85, pole_high_date='2016-04-21', pole_gain=1.1525, flag_bars=6, flag_end_date='2016-04-29', rail=73.0, rail_slope_pct=-2.747, sweep_date='2016-05-31', sweep_low=52.25, sweep_below_pct=-28.42, entry_date='2016-05-26', entry=58.55, stop=49.45, target=93.85, risk_pct=15.54, reward_R=3.88, atr=5.6, status='DONE', bars_since_entry=nan, vol_x20=0.23, sweep_bars=23, sweep_red=15, sweep_red_frac=0.65, sweep_vol_x20=3.54, sweep_vol_vs_drift=7.85, sweep_close_pos=0.39, sweep_leg_pct=-6.78, turnover_cr=2.06, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.47, ret_horizon=0.31, mfe=1.0051, mae=-0.1085, bars_held=3, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=97, sweep_idx=78, flag_end_idx=-1, pole_idx=-1)]",ELECTROTHERM (I) LTD.,1131.2,False,2016,False
LAMBODHARA.NS,2016-03-30,115.35,176.8,2016-04-01,0.5327,28,2016-05-16,115.05,-0.562,2016-05-16,91.25,-20.69,2016-06-02,123.7,88.61,176.8,28.37,1.51,5.29,DONE,,18.97,0,0,,,,,,0.51,False,False,,0,,0.0,voided,-0.55,-0.1318,0.0513,-0.2623,34,,,,102,89,-1,-1,rail_reclaim,2016-07-21,,LAMBODHARA TEXTILES LTD.,144.7,True,2016,False
LAMBODHARA.NS,2016-03-30,115.35,176.8,2016-04-01,0.5327,28,2016-05-16,115.05,-0.562,2016-05-16,91.25,-20.69,2016-06-02,123.7,100.71,176.8,18.59,2.31,5.29,DONE,,18.97,0,0,,,,,,0.51,False,False,,0,,0.0,voided,-0.84,-0.1318,0.0513,-0.2623,34,,,,102,89,-1,-1,first_bullish,2016-07-21,,LAMBODHARA TEXTILES LTD.,144.7,True,2016,False
BOSCH-HCIL.NS,2016-04-18,1150.0,1548.0,2016-04-20,0.3461,29,2016-05-31,1320.0,-0.093,2016-06-07,1201.5,-8.98,2016-06-03,1279.6,1177.38,1548.0,7.99,2.63,48.23,DONE,,0.35,6,5,0.83,4.7,13.91,0.47,-7.96,6.58,False,False,,0,,0.0,voided,-0.46,0.0671,0.2541,-0.061,1,,,,103,100,-1,-1,first_bullish,2016-06-06,,BOSCH HOME COMFRT IND LTD,4704.0,False,2016,False
BODALCHEM.NS,2016-04-22,71.1,97.0,2016-05-02,0.3643,16,2016-05-24,87.55,-0.181,2016-05-24,82.0,-6.34,2016-06-03,88.95,80.0,97.0,10.06,0.9,4.0,DONE,,2.51,1,1,1.0,0.58,1.96,0.42,-3.95,85.4,True,False,1.6,0,,0.0,target,0.9,0.2029,0.3586,0.0197,2,0.9,target,2.0,103,95,95,73,rail_reclaim,,,BODAL CHEMICALS LTD,2456.9,False,2016,False
KCP.NS,2016-03-21,67.3,87.9,2016-04-06,0.3061,22,2016-05-11,79.6,-0.261,2016-05-24,76.25,-4.21,2016-06-06,85.3,74.64,87.9,12.49,0.24,3.21,DONE,,6.93,10,8,0.8,2.74,4.8,0.19,-3.48,1.82,True,True,7.16,0,,0.0,target,0.24,0.1811,0.2603,-0.0551,1,0.24,target,1.0,104,86,86,54,rail_reclaim,,,KCP LTD,2052.2,False,2016,False
AXISCADES.NS,2016-03-23,206.1,297.0,2016-04-04,0.441,33,2016-05-24,259.0,-0.057,2016-05-24,192.9,-25.52,2016-06-07,273.1,187.12,297.0,31.48,0.28,11.57,DONE,,2.36,0,0,,,,,,37.59,False,False,,0,,0.0,voided,-0.37,-0.1657,0.0611,-0.2937,13,,,,105,95,-1,-1,rail_reclaim,2016-06-24,,AXISCADES TECH LTD,8179.6,False,2016,False
BOSCH-HCIL.NS,2016-04-18,1150.0,1548.0,2016-04-20,0.3461,29,2016-05-31,1320.0,-0.093,2016-06-07,1201.5,-8.98,2016-06-08,1273.1,1174.82,1548.0,7.72,2.8,53.36,DONE,,1.14,6,5,0.83,4.7,13.91,0.47,-7.96,6.58,True,True,-3.55,1,2016-06-03,-0.46,target,2.8,0.1045,0.2605,-0.0562,32,2.8,target,32.0,106,100,100,70,first_bullish,,"[Setup(symbol='BOSCH-HCIL.NS', pole_date='2016-04-18', pole_low=1150.0, pole_high=1548.0, pole_high_date='2016-04-20', pole_gain=0.3461, flag_bars=29, flag_end_date='2016-05-31', rail=1320.0, rail_slope_pct=-0.093, sweep_date='2016-06-07', sweep_low=1201.5, sweep_below_pct=-8.98, entry_date='2016-06-03', entry=1279.6, stop=1177.38, target=1548.0, risk_pct=7.99, reward_R=2.63, atr=48.23, status='DONE', bars_since_entry=nan, vol_x20=0.35, sweep_bars=6, sweep_red=5, sweep_red_frac=0.83, sweep_vol_x20=4.7, sweep_vol_vs_drift=13.91, sweep_close_pos=0.47, sweep_leg_pct=-7.96, turnover_cr=6.58, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.46, ret_horizon=0.0671, mfe=0.2541, mae=-0.061, bars_held=1, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=103, sweep_idx=100, flag_end_idx=-1, pole_idx=-1)]",BOSCH HOME COMFRT IND LTD,4704.0,False,2016,False
BBOX.NS,2016-03-01,10.9,17.16,2016-03-08,0.5743,51,2016-05-25,12.52,-0.101,2016-06-07,11.22,-10.38,2016-06-10,11.93,10.87,17.16,8.89,4.93,0.7,DONE,,0.69,10,6,0.6,4.27,10.31,0.99,-4.06,41.27,False,True,-4.71,1,2016-06-01,-0.43,target,4.93,0.0394,0.4753,-0.0595,43,4.93,target,43.0,108,96,96,41,first_bullish,,"[Setup(symbol='BBOX.NS', pole_date='2016-03-01', pole_low=10.9, pole_high=17.16, pole_high_date='2016-03-08', pole_gain=0.5743, flag_bars=51, flag_end_date='2016-05-25', rail=12.52, rail_slope_pct=-0.101, sweep_date='2016-06-07', sweep_low=11.22, sweep_below_pct=-10.38, entry_date='2016-06-01', entry=12.31, stop=10.93, target=17.16, risk_pct=11.21, reward_R=3.51, atr=0.59, status='DONE', bars_since_entry=nan, vol_x20=0.4, sweep_bars=10, sweep_red=6, sweep_red_frac=0.6, sweep_vol_x20=4.27, sweep_vol_vs_drift=10.31, sweep_close_pos=0.99, sweep_leg_pct=-4.06, turnover_cr=41.27, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.43, ret_horizon=0.0366, mfe=0.4297, mae=-0.0885, bars_held=5, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=101, sweep_idx=96, flag_end_idx=-1, pole_idx=-1)]",BLACK BOX LIMITED,14126.2,False,2016,False
ELECTHERM.NS,2016-04-12,43.6,93.85,2016-04-21,1.1525,6,2016-04-29,73.0,-2.747,2016-06-08,52.2,-28.49,2016-06-10,76.7,49.68,93.85,35.23,0.63,5.04,DONE,,10.14,29,19,0.66,3.54,7.85,0.44,-6.78,2.06,True,True,5.07,1,2016-05-04,-0.45,target,0.63,-0.015,1.2282,-0.0802,41,0.63,target,41.0,108,78,78,68,rail_reclaim,,"[Setup(symbol='ELECTHERM.NS', pole_date='2016-04-12', pole_low=43.6, pole_high=93.85, pole_high_date='2016-04-21', pole_gain=1.1525, flag_bars=6, flag_end_date='2016-04-29', rail=73.0, rail_slope_pct=-2.747, sweep_date='2016-06-08', sweep_low=52.2, sweep_below_pct=-28.49, entry_date='2016-05-04', entry=81.45, stop=48.48, target=93.85, risk_pct=40.48, reward_R=0.38, atr=7.44, status='DONE', bars_since_entry=nan, vol_x20=1.34, sweep_bars=29, sweep_red=19, sweep_red_frac=0.66, sweep_vol_x20=3.54, sweep_vol_vs_drift=7.85, sweep_close_pos=0.44, sweep_leg_pct=-6.78, turnover_cr=2.06, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.45, ret_horizon=0.1486, mfe=0.151, mae=-0.3591, bars_held=7, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=81, sweep_idx=78, flag_end_idx=-1, pole_idx=-1)]",ELECTROTHERM (I) LTD.,1131.2,False,2016,False
SIGMAADV.NS,2016-04-07,5.36,10.14,2016-04-26,0.8898,6,2016-05-04,9.63,-0.861,2016-05-25,7.94,-17.54,2016-06-13,10.01,7.65,10.14,23.57,0.05,0.58,DONE,,0.68,16,8,0.5,2.46,1.97,1.0,-4.83,20.17,True,True,3.95,1,2016-05-09,-0.77,target,0.05,0.3165,0.5401,-0.038,1,0.05,target,1.0,109,81,81,65,rail_reclaim,,"[Setup(symbol='SIGMAADV.NS', pole_date='2016-04-07', pole_low=5.36, pole_high=10.14, pole_high_date='2016-04-26', pole_gain=0.8898, flag_bars=6, flag_end_date='2016-05-04', rail=9.63, rail_slope_pct=-0.861, sweep_date='2016-05-25', sweep_low=7.94, sweep_below_pct=-17.54, entry_date='2016-05-09', entry=10.52, stop=7.67, target=10.14, risk_pct=27.09, reward_R=-0.13, atr=0.53, status='DONE', bars_since_entry=nan, vol_x20=0.1, sweep_bars=16, sweep_red=8, sweep_red_frac=0.5, sweep_vol_x20=2.46, sweep_vol_vs_drift=1.97, sweep_close_pos=1.0, sweep_leg_pct=-4.83, turnover_cr=20.17, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.77, ret_horizon=0.0036, mfe=0.4492, mae=-0.2453, bars_held=11, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=84, sweep_idx=81, flag_end_idx=-1, pole_idx=-1)]",SIGMA ADVANCED SYSTEM LTD,16736.6,False,2016,False
V2RETAIL.NS,2016-05-16,4.61,7.48,2016-05-20,0.6226,6,2016-05-30,6.05,-1.898,2016-06-13,4.91,-18.91,2016-06-14,5.22,4.74,7.48,9.1,4.77,0.34,DONE,,0.28,11,7,0.64,1.04,1.47,0.7,-9.94,18.85,True,True,-13.87,1,2016-05-31,-0.25,target,4.77,0.1956,0.9923,-0.0412,50,4.77,target,50.0,110,99,99,89,first_bullish,,"[Setup(symbol='V2RETAIL.NS', pole_date='2016-05-16', pole_low=4.61, pole_high=7.48, pole_high_date='2016-05-20', pole_gain=0.6226, flag_bars=6, flag_end_date='2016-05-30', rail=6.05, rail_slope_pct=-1.898, sweep_date='2016-06-13', sweep_low=4.91, sweep_below_pct=-18.91, entry_date='2016-05-31', entry=5.32, stop=4.59, target=7.48, risk_pct=13.72, reward_R=2.96, atr=0.64, status='DONE', bars_since_entry=nan, vol_x20=1.04, sweep_bars=11, sweep_red=7, sweep_red_frac=0.64, sweep_vol_x20=1.04, sweep_vol_vs_drift=1.47, sweep_close_pos=0.7, sweep_leg_pct=-9.94, turnover_cr=18.85, entry_gt_prior_high=False, entry_gt_flush_high=False, entry_vs_rail_pct=nan, rebased=0, rebased_from='', R_voided=0.0, outcome='voided', R=-0.25, ret_horizon=0.141, mfe=0.5987, mae=-0.0771, bars_held=8, R_struct=nan, outcome_struct='', bars_held_struct=nan, entry_idx=100, sweep_idx=99, flag_end_idx=-1, pole_idx=-1)]",V2 RETAIL LIMITED,7820.4,False,2016,False
DIACABS.NS,2016-04-26,241.0,543.0,2016-05-10,1.2531,8,2016-05-20,500.0,-0.75,2016-11-22,271.0,-45.8,2016-06-16,425.0,372.91,543.0,12.26,2.27,23.18,DONE,,0.34,125,81,0.65,22.0,14.31,0.87,-16.67,33.17,False,False,,0,,0.0,voided,-0.52,-0.1071,0.1482,-0.1765,6,,,,112,93,-1,-1,first_bullish,2016-06-24,,DIAMOND POWER INFRA LTD,21557.5,False,2016,False
TECHM.NS,2016-05-25,464.6,564.0,2016-05-30,0.2139,19,2016-06-24,526.65,-0.093,2016-06-24,405.5,-23.0,2016-06-27,504.65,469.87,564.0,6.89,1.71,12.46,DONE,,0.77,0,0,,,,,,283.37,False,False,,0,,0.0,voided,-0.55,-0.0043,0.0383,-0.1112,22,,,,119,118,-1,-1,first_bullish,2016-07-28,,TECH MAHINDRA LIMITED,136698.0,False,2016,False
AXISCADES.NS,2016-03-23,206.1,297.0,2016-04-04,0.441,33,2016-05-24,259.0,-0.057,2016-05-24,192.9,-25.52,2016-06-27,249.35,220.19,297.0,11.69,1.63,12.12,DONE,,0.77,0,0,,,,,,37.59,False,False,,0,,0.0,voided,-0.64,-0.1378,0.0327,-0.2264,14,,,,119,95,-1,-1,first_bullish,2016-07-18,,AXISCADES TECH LTD,8179.6,False,2016,False
ORISSAMINE.NS,2016-06-01,1800.0,2408.0,2016-06-03,0.3378,15,2016-06-24,2105.0,-0.234,2016-06-24,1911.0,-9.22,2016-06-28,2084.7,1861.14,2408.0,10.72,1.45,99.72,DONE,,0.37,1,1,1.0,0.5,0.75,0.67,-4.37,3.15,True,False,-0.96,0,,0.0,target,1.45,0.0347,0.168,-0.0214,20,1.45,target,20.0,120,118,118,101,first_bullish,,,ORISSA MIN DEV CO LTD,2230.1,False,2016,False
